userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
298,31218,1,1,1,1.25,1,1.5,1.25,3.25,2,3.75,4,3.333333333,4.25,2.5,3.25,3.333333333,4,4.25,1.75,2.916666667,3.25,3.5,2,0.271189751,0.477553906,0.564971751,0.696121313,0.07038674,0.023862258,-0.010204453,0.971158931,6897182.417,5449432.896,0.008228194,0.964027896,1572.781982,0.653938089,5369.620144,0.380474377,3.58809E+12,1.5611E+17,0.51997883,0.944744555,0.474576534,20.5950595,12.48455121,3.940586328,12.13180442,1.061714558,-2.453270435,5.360865294,2.182525255
22,16392,2,2,1,2.75,1.75,4,2.5,3.916666667,4.5,4.5,2.75,3.5,3,3.75,3.75,3.333333333,4,4.25,1.75,3.5,4.25,3.25,3,0.14637024,0.533701222,3.937134409,0.635601434,0.062286902,0.025103304,0.035067895,0.969486486,1855158.686,1513680.56,-0.133225718,0.963879462,1559.936451,0.605026162,4790.168674,0.480742599,1.59982E+12,5.28362E+16,0.429572002,0.932663499,0.491024599,13.26610436,8.545437747,6.121600279,5.285486217,1.724445325,-0.815683298,4.454725488,3.553801134
43,16392,2,2,2,3.083333333,2.5,3.75,3,3.166666667,3,3.75,2.75,2.833333333,3.25,2.25,3,2.166666667,2.25,2.25,2,3.833333333,4,3.25,4.25,0.14637024,0.533701222,3.937134409,0.635601434,0.062286902,0.025103304,0.035067895,0.969486486,1855158.686,1513680.56,-0.133225718,0.963879462,1559.936451,0.605026162,4790.168674,0.480742599,1.59982E+12,5.28362E+16,0.429572002,0.932663499,0.491024599,13.26610436,8.545437747,6.121600279,5.285486217,1.724445325,-0.815683298,4.454725488,3.553801134
88,16392,4,4,2,2.916666667,2.75,2,4,4.666666667,5,4.5,4.5,3.5,2.75,4,3.75,3,4.25,2.25,2.5,4.166666667,3.75,4.5,4.25,0.14637024,0.533701222,3.937134409,0.635601434,0.062286902,0.025103304,0.035067895,0.969486486,1855158.686,1513680.56,-0.133225718,0.963879462,1559.936451,0.605026162,4790.168674,0.480742599,1.59982E+12,5.28362E+16,0.429572002,0.932663499,0.491024599,13.26610436,8.545437747,6.121600279,5.285486217,1.724445325,-0.815683298,4.454725488,3.553801134
123,16392,4,3,3,2.083333333,2,1.75,2.5,2.916666667,3.25,2.25,3.25,2.083333333,2.75,2,1.5,4.583333333,5,4.25,4.5,3.916666667,3.75,4.25,3.75,0.14637024,0.533701222,3.937134409,0.635601434,0.062286902,0.025103304,0.035067895,0.969486486,1855158.686,1513680.56,-0.133225718,0.963879462,1559.936451,0.605026162,4790.168674,0.480742599,1.59982E+12,5.28362E+16,0.429572002,0.932663499,0.491024599,13.26610436,8.545437747,6.121600279,5.285486217,1.724445325,-0.815683298,4.454725488,3.553801134
157,18592,4,4,4,3.5,2.75,4,3.75,3.333333333,4.5,3.25,2.25,3.083333333,2.5,3.5,3.25,3.25,3.5,2.25,4,3.583333333,4.25,2,4.5,0.211346551,0.49221902,2.187294427,0.39376546,0.060636364,0.022608493,0.031881341,0.965755548,3598863.954,3324468.981,-0.127732188,0.967950808,2706.284082,0.698318126,5678.752404,0.535627316,1.19691E+12,3.69779E+16,0.538633411,0.952833164,0.481509049,14.26922422,8.393721053,7.260904788,6.355324452,0.131069522,-4.374789388,7.041314515,2.533828857
217,18592,5,5,2,4.666666667,4.75,4.75,4.5,2.75,3,3.5,1.75,2.583333333,2,2.75,3,3.416666667,3.75,3,3.5,4.166666667,5,3.25,4.25,0.211346551,0.49221902,2.187294427,0.39376546,0.060636364,0.022608493,0.031881341,0.965755548,3598863.954,3324468.981,-0.127732188,0.967950808,2706.284082,0.698318126,5678.752404,0.535627316,1.19691E+12,3.69779E+16,0.538633411,0.952833164,0.481509049,14.26922422,8.393721053,7.260904788,6.355324452,0.131069522,-4.374789388,7.041314515,2.533828857
224,18592,1,1,1,2.333333333,2.25,2.25,2.5,3.5,3,4,3.5,3.75,4.5,3.25,3.5,3.333333333,4,3.5,2.5,4.333333333,4.5,4,4.5,0.211346551,0.49221902,2.187294427,0.39376546,0.060636364,0.022608493,0.031881341,0.965755548,3598863.954,3324468.981,-0.127732188,0.967950808,2706.284082,0.698318126,5678.752404,0.535627316,1.19691E+12,3.69779E+16,0.538633411,0.952833164,0.481509049,14.26922422,8.393721053,7.260904788,6.355324452,0.131069522,-4.374789388,7.041314515,2.533828857
298,18592,2,2,2,1.25,1,1.5,1.25,3.25,2,3.75,4,3.333333333,4.25,2.5,3.25,3.333333333,4,4.25,1.75,2.916666667,3.25,3.5,2,0.211346551,0.49221902,2.187294427,0.39376546,0.060636364,0.022608493,0.031881341,0.965755548,3598863.954,3324468.981,-0.127732188,0.967950808,2706.284082,0.698318126,5678.752404,0.535627316,1.19691E+12,3.69779E+16,0.538633411,0.952833164,0.481509049,14.26922422,8.393721053,7.260904788,6.355324452,0.131069522,-4.374789388,7.041314515,2.533828857
305,18592,4,4,3,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.211346551,0.49221902,2.187294427,0.39376546,0.060636364,0.022608493,0.031881341,0.965755548,3598863.954,3324468.981,-0.127732188,0.967950808,2706.284082,0.698318126,5678.752404,0.535627316,1.19691E+12,3.69779E+16,0.538633411,0.952833164,0.481509049,14.26922422,8.393721053,7.260904788,6.355324452,0.131069522,-4.374789388,7.041314515,2.533828857
315,18592,3,3,2,2.75,3,2.5,2.75,3.5,4.25,3.25,3,2.333333333,2,2.5,2.5,4.25,4,4.5,4.25,3.916666667,4.5,4.5,2.75,0.211346551,0.49221902,2.187294427,0.39376546,0.060636364,0.022608493,0.031881341,0.965755548,3598863.954,3324468.981,-0.127732188,0.967950808,2706.284082,0.698318126,5678.752404,0.535627316,1.19691E+12,3.69779E+16,0.538633411,0.952833164,0.481509049,14.26922422,8.393721053,7.260904788,6.355324452,0.131069522,-4.374789388,7.041314515,2.533828857
18,18747,3,2,2,2.916666667,3.5,2.75,2.5,3.25,3.5,3.25,3,2.166666667,2.5,1.75,2.25,3.583333333,3.75,3.25,3.75,4.083333333,4,4.25,4,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
19,18747,2,1,1,1.583333333,1.25,2,1.5,3.416666667,3,3.75,3.5,3.083333333,3.25,3.5,2.5,3,3.25,3,2.75,2.5,2.75,2,2.75,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
118,18747,4,4,4,3.75,3.5,3.75,4,3.833333333,4,4.5,3,4.166666667,4.5,4.25,3.75,3,3.25,2.5,3.25,3.666666667,4.25,2.5,4.25,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
162,18747,4,4,2,2.333333333,1.5,2.25,3.25,3.666666667,3.75,3.75,3.5,3.416666667,3,3.25,4,2.5,2.75,2.25,2.5,3.666666667,3.75,3.25,4,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
182,18747,5,5,5,4.333333333,4,4.75,4.25,3.166666667,2.75,3,3.75,3.666666667,4,3.25,3.75,4,4.5,4,3.5,4.666666667,4,5,5,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
229,18747,3,3,4,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
279,18747,5,5,3,3.416666667,3.5,3.5,3.25,3.166666667,3.5,3.25,2.75,3.333333333,3.5,3,3.5,3.333333333,3.25,3.25,3.5,4.666666667,4,5,5,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
301,18747,4,4,1,3.916666667,3.5,4,4.25,1.75,2.25,1,2,3.583333333,5,3,2.75,3.416666667,3.5,3,3.75,4.583333333,5,5,3.75,0.21206143,0.523299161,3.667553191,0.626553842,0.063706468,0.026271998,-0.013969269,0.966385602,3145945.262,2780513.188,-0.004048098,0.97017521,1576.132231,0.566513707,4843.29419,0.468620845,2.26422E+12,7.60676E+16,0.473993659,0.933406655,0.491087724,14.62714658,8.503216938,6.19783438,6.099585473,1.679718149,-1.721436234,4.84141362,3.110022756
79,27968,4,1,2,2.166666667,2,2.5,2,4.166666667,4,5,3.5,2.583333333,2,2,3.75,4.333333333,5,4.5,3.5,3.25,4.25,2.5,3,0.016716515,0.56684492,3.265445939,0.160360066,0.067290323,0.022048049,-0.034204827,0.963719404,39883.51968,47667.49745,-0.028454691,0.947690874,998.15945,0.348184771,1812.194617,1.23385184,17336258333,1.72684E+14,0.064666548,0.839104682,0.471104091,5.562942136,8.008631076,7.00462659,3.765324391,1.014698431,2.161164394,1.429903056,1.764562193
122,27968,4,4,3,3.333333333,3.75,3.5,2.75,3.25,4,3,2.75,3,3,2.75,3.25,3.5,3.5,3.5,3.5,4,4.75,3.25,4,0.016716515,0.56684492,3.265445939,0.160360066,0.067290323,0.022048049,-0.034204827,0.963719404,39883.51968,47667.49745,-0.028454691,0.947690874,998.15945,0.348184771,1812.194617,1.23385184,17336258333,1.72684E+14,0.064666548,0.839104682,0.471104091,5.562942136,8.008631076,7.00462659,3.765324391,1.014698431,2.161164394,1.429903056,1.764562193
227,27968,2,4,2,3,2,3.75,3.25,2.666666667,3.5,2.25,2.25,4.25,4.25,4,4.5,3.333333333,3.75,3.5,2.75,4.416666667,4.75,3.5,5,0.016716515,0.56684492,3.265445939,0.160360066,0.067290323,0.022048049,-0.034204827,0.963719404,39883.51968,47667.49745,-0.028454691,0.947690874,998.15945,0.348184771,1812.194617,1.23385184,17336258333,1.72684E+14,0.064666548,0.839104682,0.471104091,5.562942136,8.008631076,7.00462659,3.765324391,1.014698431,2.161164394,1.429903056,1.764562193
232,27968,2,3,2,4.5,4.75,4.25,4.5,3.25,3,3.25,3.5,2.333333333,1.75,2.5,2.75,2.666666667,1.5,2.25,4.25,3.916666667,3,3.75,5,0.016716515,0.56684492,3.265445939,0.160360066,0.067290323,0.022048049,-0.034204827,0.963719404,39883.51968,47667.49745,-0.028454691,0.947690874,998.15945,0.348184771,1812.194617,1.23385184,17336258333,1.72684E+14,0.064666548,0.839104682,0.471104091,5.562942136,8.008631076,7.00462659,3.765324391,1.014698431,2.161164394,1.429903056,1.764562193
247,27968,4,4,3,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2,2.5,4.666666667,5,4.25,4.75,4.25,4.25,5,3.5,0.016716515,0.56684492,3.265445939,0.160360066,0.067290323,0.022048049,-0.034204827,0.963719404,39883.51968,47667.49745,-0.028454691,0.947690874,998.15945,0.348184771,1812.194617,1.23385184,17336258333,1.72684E+14,0.064666548,0.839104682,0.471104091,5.562942136,8.008631076,7.00462659,3.765324391,1.014698431,2.161164394,1.429903056,1.764562193
117,23907,2,2,2,2.833333333,2.5,3,3,3.333333333,3.25,3.5,3.25,3,3,3,3,3,3,3,3,3.5,3.75,3.75,3,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
202,23907,4,4,3,2.75,2,3,3.25,3.916666667,4.75,4,3,2.333333333,2.25,2,2.75,4,4.25,4,3.75,4.583333333,4.5,5,4.25,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
205,23907,3,3,2,3.166666667,2.25,3.5,3.75,3.083333333,3.5,3,2.75,1.666666667,1,2.25,1.75,2.416666667,2.5,2.25,2.5,4.5,4.5,4.25,4.75,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
238,23907,1,1,1,1.833333333,1.5,2.25,1.75,4.416666667,4.75,4.5,4,3.833333333,4,3,4.5,3.916666667,5,4.5,2.25,4.416666667,5,5,3.25,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
253,23907,1,1,1,3.666666667,3,3.5,4.5,3.75,3,4.25,4,3.5,2.5,4,4,3.583333333,3,3.5,4.25,4.166666667,4.75,3,4.75,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
254,23907,1,1,1,3.583333333,2.75,4.25,3.75,3.5,3.5,4,3,2.916666667,2.5,2.25,4,2.5,2.25,3.5,1.75,4.75,4.75,5,4.5,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
276,23907,3,3,3,2.833333333,2.5,2.75,3.25,4,4.25,4.5,3.25,3.916666667,4,3.75,4,3.583333333,3,3.25,4.5,4.333333333,3.75,4.75,4.5,0.046271134,0.588122605,2.56284153,0.337353313,0.067795276,0.020075784,-0.082504589,0.958794104,273199.3531,294373.1186,0.220292388,0.960254439,1234.502104,0.495300013,2093.745015,0.823010894,47386357055,6.44331E+14,0.066229708,0.860576597,0.463645395,7.003614836,7.33645657,6.569576209,3.486374839,1.896622693,1.941485885,1.952737348,2.773761491
23,21279,2,2,1,2.833333333,2.75,3,2.75,3.75,4.75,3.25,3.25,2.916666667,2.25,3.25,3.25,4.333333333,4.5,4,4.5,4.083333333,4.25,3.75,4.25,0.072997691,0.529806259,3.752051048,0.491250034,0.056843854,0.019019358,-0.090544944,0.970622646,368180.6378,286575.9676,-0.006772746,0.969621742,2666.812995,0.682947933,4326.702419,0.464049453,1.28429E+12,4.05919E+16,0.377071058,0.939820099,0.475689685,12.21853555,9.548680185,5.321208374,7.358324321,0.301666681,0.313193898,2.484011602,2.050489064
85,21279,5,5,4,3.333333333,2.75,3,4.25,3.583333333,4.25,3.5,3,3.25,2.75,3.5,3.5,3.5,4,3,3.5,3.75,3.75,3.75,3.75,0.072997691,0.529806259,3.752051048,0.491250034,0.056843854,0.019019358,-0.090544944,0.970622646,368180.6378,286575.9676,-0.006772746,0.969621742,2666.812995,0.682947933,4326.702419,0.464049453,1.28429E+12,4.05919E+16,0.377071058,0.939820099,0.475689685,12.21853555,9.548680185,5.321208374,7.358324321,0.301666681,0.313193898,2.484011602,2.050489064
211,21279,3,3,2,4.083333333,4.25,4,4,3.416666667,4.5,3.25,2.5,2.833333333,3.25,2.75,2.5,3.083333333,3.5,2.5,3.25,4.25,5,3,4.75,0.072997691,0.529806259,3.752051048,0.491250034,0.056843854,0.019019358,-0.090544944,0.970622646,368180.6378,286575.9676,-0.006772746,0.969621742,2666.812995,0.682947933,4326.702419,0.464049453,1.28429E+12,4.05919E+16,0.377071058,0.939820099,0.475689685,12.21853555,9.548680185,5.321208374,7.358324321,0.301666681,0.313193898,2.484011602,2.050489064
253,21279,4,4,2,3.666666667,3,3.5,4.5,3.75,3,4.25,4,3.5,2.5,4,4,3.583333333,3,3.5,4.25,4.166666667,4.75,3,4.75,0.072997691,0.529806259,3.752051048,0.491250034,0.056843854,0.019019358,-0.090544944,0.970622646,368180.6378,286575.9676,-0.006772746,0.969621742,2666.812995,0.682947933,4326.702419,0.464049453,1.28429E+12,4.05919E+16,0.377071058,0.939820099,0.475689685,12.21853555,9.548680185,5.321208374,7.358324321,0.301666681,0.313193898,2.484011602,2.050489064
302,21279,1,1,1,2.333333333,1.5,3.25,2.25,3.666666667,4.5,4.25,2.25,3.583333333,3.25,3.75,3.75,2.583333333,3.5,2.25,2,3.5,4.25,1.5,4.75,0.072997691,0.529806259,3.752051048,0.491250034,0.056843854,0.019019358,-0.090544944,0.970622646,368180.6378,286575.9676,-0.006772746,0.969621742,2666.812995,0.682947933,4326.702419,0.464049453,1.28429E+12,4.05919E+16,0.377071058,0.939820099,0.475689685,12.21853555,9.548680185,5.321208374,7.358324321,0.301666681,0.313193898,2.484011602,2.050489064
309,21279,3,2,1,2.333333333,1.5,2.5,3,3.583333333,3.5,4.75,2.5,3,3,2.75,3.25,3.833333333,3.5,3.75,4.25,4.833333333,5,4.5,5,0.072997691,0.529806259,3.752051048,0.491250034,0.056843854,0.019019358,-0.090544944,0.970622646,368180.6378,286575.9676,-0.006772746,0.969621742,2666.812995,0.682947933,4326.702419,0.464049453,1.28429E+12,4.05919E+16,0.377071058,0.939820099,0.475689685,12.21853555,9.548680185,5.321208374,7.358324321,0.301666681,0.313193898,2.484011602,2.050489064
69,22153,5,5,3,3.166666667,3.25,4,2.25,2.583333333,2.25,3.25,2.25,2.5,2.75,3.75,1,1.833333333,2.25,1,2.25,3.75,3,3.5,4.75,0.186257354,0.536747274,3.221191029,0.515255708,0.059220056,0.017156983,0.063365851,0.967658739,1822633.597,1842812.999,0.011302064,0.964947553,737.4104759,0.327955182,1966.01692,0.385284687,2.28307E+12,9.33901E+16,0.133769382,0.85516401,0.451484884,10.94192984,7.798243493,5.143967106,4.901201009,2.326706099,1.805415319,3.221496215,3.382041651
111,22153,4,4,1,2.916666667,3.25,3,2.5,3.083333333,4,3.25,2,2.833333333,3,2,3.5,2.833333333,3,3.75,1.75,4.833333333,5,5,4.5,0.186257354,0.536747274,3.221191029,0.515255708,0.059220056,0.017156983,0.063365851,0.967658739,1822633.597,1842812.999,0.011302064,0.964947553,737.4104759,0.327955182,1966.01692,0.385284687,2.28307E+12,9.33901E+16,0.133769382,0.85516401,0.451484884,10.94192984,7.798243493,5.143967106,4.901201009,2.326706099,1.805415319,3.221496215,3.382041651
212,22153,3,3,3,3.333333333,3.5,3.25,3.25,3.25,3.5,4,2.25,4,4,3.5,4.5,1.916666667,1.5,3,1.25,3.25,3,3.25,3.5,0.186257354,0.536747274,3.221191029,0.515255708,0.059220056,0.017156983,0.063365851,0.967658739,1822633.597,1842812.999,0.011302064,0.964947553,737.4104759,0.327955182,1966.01692,0.385284687,2.28307E+12,9.33901E+16,0.133769382,0.85516401,0.451484884,10.94192984,7.798243493,5.143967106,4.901201009,2.326706099,1.805415319,3.221496215,3.382041651
230,22153,5,5,5,3.333333333,3.5,3.5,3,4.166666667,5,4.75,2.75,4.416666667,5,4.5,3.75,2.833333333,3.5,3,2,4.083333333,4,5,3.25,0.186257354,0.536747274,3.221191029,0.515255708,0.059220056,0.017156983,0.063365851,0.967658739,1822633.597,1842812.999,0.011302064,0.964947553,737.4104759,0.327955182,1966.01692,0.385284687,2.28307E+12,9.33901E+16,0.133769382,0.85516401,0.451484884,10.94192984,7.798243493,5.143967106,4.901201009,2.326706099,1.805415319,3.221496215,3.382041651
309,22153,5,4,4,2.333333333,1.5,2.5,3,3.583333333,3.5,4.75,2.5,3,3,2.75,3.25,3.833333333,3.5,3.75,4.25,4.833333333,5,4.5,5,0.186257354,0.536747274,3.221191029,0.515255708,0.059220056,0.017156983,0.063365851,0.967658739,1822633.597,1842812.999,0.011302064,0.964947553,737.4104759,0.327955182,1966.01692,0.385284687,2.28307E+12,9.33901E+16,0.133769382,0.85516401,0.451484884,10.94192984,7.798243493,5.143967106,4.901201009,2.326706099,1.805415319,3.221496215,3.382041651
121,22194,5,5,4,3.25,2.75,4.25,2.75,3.833333333,3.75,4.75,3,1.583333333,1,1.75,2,1.666666667,1.25,2.25,1.5,3.166666667,4,1.5,4,0.150609053,0.511949018,3.140753573,0.765353246,0.070030488,0.024288008,-0.007468328,0.96458647,1499066.088,1319259.51,0.02358468,0.97178926,1906.821822,0.606186544,5468.059047,0.864866326,3.10623E+11,6.12443E+15,0.499256171,0.93380768,0.485764871,14.05108873,8.901701166,5.767042091,6.400778771,1.232602359,-1.524253992,4.43506069,2.761174524
127,22194,2,3,1,2.083333333,2.25,1.5,2.5,2.583333333,3.75,2.75,1.25,3.583333333,3.75,3.5,3.5,5,5,5,5,4.166666667,4,5,3.5,0.150609053,0.511949018,3.140753573,0.765353246,0.070030488,0.024288008,-0.007468328,0.96458647,1499066.088,1319259.51,0.02358468,0.97178926,1906.821822,0.606186544,5468.059047,0.864866326,3.10623E+11,6.12443E+15,0.499256171,0.93380768,0.485764871,14.05108873,8.901701166,5.767042091,6.400778771,1.232602359,-1.524253992,4.43506069,2.761174524
186,22194,3,3,2,2.916666667,3.5,2.5,2.75,3.416666667,3,4,3.25,2.75,2.75,2.75,2.75,4.083333333,4.5,4.5,3.25,4.916666667,5,4.75,5,0.150609053,0.511949018,3.140753573,0.765353246,0.070030488,0.024288008,-0.007468328,0.96458647,1499066.088,1319259.51,0.02358468,0.97178926,1906.821822,0.606186544,5468.059047,0.864866326,3.10623E+11,6.12443E+15,0.499256171,0.93380768,0.485764871,14.05108873,8.901701166,5.767042091,6.400778771,1.232602359,-1.524253992,4.43506069,2.761174524
191,22194,3,2,1,4.416666667,5,4,4.25,2.416666667,2.75,2.75,1.75,3.5,3.75,3.75,3,2.916666667,3,2.75,3,4,4.25,3.75,4,0.150609053,0.511949018,3.140753573,0.765353246,0.070030488,0.024288008,-0.007468328,0.96458647,1499066.088,1319259.51,0.02358468,0.97178926,1906.821822,0.606186544,5468.059047,0.864866326,3.10623E+11,6.12443E+15,0.499256171,0.93380768,0.485764871,14.05108873,8.901701166,5.767042091,6.400778771,1.232602359,-1.524253992,4.43506069,2.761174524
